review_id;user_id;business_id;stars;useful;funny;cool;text;date
eabCyjKW4mQBge_KIh2a9Q;ZH5hIpuEAOwt9pM30DOw1g;8Rj8N102MbhuwW-afz0Yuw;5;1;0;0;My husband and I went in there for the first time today and got several cupcakes. My absolute favorite was the churro cupcake! To die for!! My husband got the chocolate peppermint and loved it! Prices were very reasonable and the owner was extremely sweet. Will be going back this weekend for more. Thank you!!!;28/04/2015 23:37
P5ovgR_I1jlOu5mCC2pwrQ;r9D9wwqua74cNRn2oBhi-Q;vr1I1RkSL-m6c-LCAd3O7A;5;1;0;0;"I love HF!   The restaurant is awesome and on Fridays they have The Lost Hombres.  You cannot beat them for a fun Friday eve.  ;-)";09/09/2017 04:22
Z2IryhP8QV4YY0FUhCxQ-Q;B9q1bQdxIkduHr-mbBIfYg;8ObCdQQ3mHwDsSsk75Z2lA;5;0;1;0;"I want to start off by saying, I wish I could give this place 10 stars!!!!! The food is amazing, the bartender Alan is awesome, and the atmosphere can't be beat!!!!
You HAVE to try the house salad!!!! My man was scraping the bottom of the bowl like it was a pasta dish!!! The Italian sushi is a must!!  Chicago style deep dish in personal pan size was a perfect share size!!!!
If you are lookin for another reason to check it out, HAPPY HOUR from 11am-7pm!!!";17/03/2016 17:19
masijhnyc1ZgTQ90rlSOqQ;cP8HgGt3CLSh8OGpQhKZSQ;KXecZki-_3N7afs6HKWM3A;5;0;0;0;I've had authentic ramen many times but this is by far the BEST ramen I have ever had. The food, atmosphere, and service are top of the line;28/06/2017 01:11
2cfxw2dTwyZyUK1oPOCqfQ;i6L9I8xDF-di3kgvDewnjg;FQskkrIuNMKRCQJuokI8gQ;4;0;0;0;"I always love taking a trip to Jeni's.  The fact that you can taste as many flavors as you'd like (and they're all good!), and that the ice cream really is made from premium ingredients, definitely makes this one of my favorite spots in all of Nashville.  

Favorite flavors:
Brambleberry Crisp
Brown Butter Almond Brittle
Dark Chocolate
Salted Caramel
Cherry Lambic Sorbet

The high prices are worthwhile--I always leave feeling satisfied and as though my money was well spent.";18/03/2013 19:46
tZah6xHnLrqNtDxFzF0Ocg;gWKAZaaYz1krZw1Bo4Q8DQ;#NOME?;4;1;1;0;"A fresh and healthy meal choice to all the protein packed places in Reno.  Had the Thai bowl...filled with veggies and tofu.  Added beef as well. The peanut sauce was good and on the mild spicy side. 

Korean bowl was ok. The spicy sauce didn't do much for the bowl.";19/08/2015 19:45
jd91dGpOhh7BFkDnNiQliw;G_6N--oJW6DlAOrRVhM1CQ;6Fkm5UzXYRDa41fDW31NxA;1;3;3;0;"After a delayed flight coming into Nashville, I was craving some serious junk food. Only options around were Italian and Chinese. Glutinously I over ordered...

CHICKEN EGG FOO YUNG
GENERAL TSO's BEEF 
ROAST PORK FRIED RICE 
STEAMED VEG AND TOFU

I covered all the major protein groups! And I didn't feel that bad...it was for a family of three. 

One word... BLAND. All dishes were in desperate need of salt, pepper, and flavor. There was a mystery oily sauce that did not even come close to providing any flavor to the dishes. My first taste of Chinese in Nashville. Major fail.";12/06/2014 02:20
-4SkM1ljZsFEdJyMvM6FEg;E2RmKWGpVIk1u-cO-ajUGA;5nqWNo7uVU1Zxm4tjnvkUw;4;4;1;3;"Sussshi Burrritoooos , is the excited sound that keeps playing in my head as in some japanese game show , whenever i am about to order at Hai street. 

Don't be fooled by the ho hum production line setup , the ingredients and the idea are really fresh and exciting. Couple that with a staff that genuinely gives a damn about the customer's order, it is pretty hard to go wrong with this place. 

The salmon and tuna was delicious and so were mushrooms, and having the choice to order it in a bowl can help channel one's inner Gojira as you devour through the meal. Equally good for lunch and dinner !";25/09/2014 19:32
14Abv5z7VBe84xoiekNjQQ;ku7MXSmR4uStJZtzh6ALqw;BzauSeRMjTiYoRRMRDblNw;5;0;0;0;"I always loved shopping at victoria's secret bc of their designs. i love wearing lace and they have a lot of variety. customer service is usually great but not this time. it seemed that i had to go hunting for a sales rep to come help me and when i asked, they didnt take me to the place i needed but instead just pointed and went ""to your left that way"" smh.";25/08/2011 01:57
K2AWOsMAgCz0f4E9W9by3g;k2RPYM69kQRKuVlK97H6JA;XjuqPaZGBL_9FdV200Vqag;3;1;1;0;"I had bibimbap with a friend here on Saturday.
We were served in styrofoam containers holding just above a modicum of rice and toppings. The miso soup made me laugh in a sad sort of way because it came in the tiniest of containers. 

The food was halfway decent, but unimpressive.
Service was negligible.

I'm not sure I will be frequenting this place ever again.";11/04/2016 18:15
FiElTVg_Tb-aNcJhgq25gQ;91O4Op7ODtNms4vCdmp1kQ;Z5OeDuyiPwmt7P89DOjYsw;4;0;0;0;The location of this new sun king is easy to find, and the free  asking garage is definitely an added bonus for sure! I'm excited to see all of the things that will be built up around it! By the time we got here the food vendors were closing in about 15 minutes but that was no problem for us since we just wanted drinks. None of us had been to this location yet and so we all just took a wack at the menu. The drinks that most of my friends had received were a bit on the stronger side. I mean I would take a whiff of their drink and just get that strong alcohol smell that made me not even want to try it... one of us actually sent our drink back because it was too strong that was the Dunder Party. I had the matcha bird and it was the most pleasing drink out of all of our choices. It had a very nice passion fruit flavor and the alcohol was subtle in its taste. The vibe of the entire place is great and this will for sure be a great hangout for dinner and drinks!;03/09/2018 14:55
Id1zsqk14EYSeKaVn8FbXg;9-DLomZZhg4TkyMyqMUvqw;4gvAsj8NRTla82aSBzGytw;5;0;0;0;There is never any complaints about steves I love there food and service deff a place to try if your in the city food and service is great just one thing thou start accepting debt/credit they only take cash.;19/09/2016 05:15
Q7OOeUcqDFNkXLy1ZHKI6g;oP4quGII0Y5NXl6jhyWIjA;GRSS2xFmaiX6hw7QReoM_g;5;0;0;0;Food is great. I've been there a couple of times. Dharma is delicious. Great sauces.  The sweet potato croquettes were fantastic.;09/06/2018 05:53
ihaqxIrE5qv65pSAVdhIoA;leW8_ZXJJiKNEGABv1RhMA;S98oLw5Oi-_aD-o9TNVGbg;2;1;0;0;"Great service, but marginal food.  After having been to other Brazilian steakhouses around the country, this one just doesn't compare.  The folks bringing around the food were very entertaining and gave us a great experience; it's just too bad the food wasn't as great.  I would definitely go back for the s'mores ravioli for dessert, but that's probably it.  

As others have mentioned, we also had a Living Social deal and, yes, it was very deceptive.  As the deal stated, the $100 should have covered all 4 of us (without drinks, tax, and tip), but they just took it off the total bill.  With each meal at $40, this was not nearly the deal it was touted to be. Not cool...not cool at all.";24/02/2014 15:04
DqVFE8vs6v_F07tYTo_FtQ;aEqhUqUJn3pZ7uDMMN-yDw;J0upe5MQ5X9MkchhS_Aotw;5;2;0;1;"I absolutely love this restaurant. They have amazing food, we had the duck which was cooked so perfectly I couldn't even compare it to duck I've had in the city. We also had corn fritters I think which were very flavorful but not oily at all.
The restaurant itself is very cozy, and the decor is beautiful. 
The owner came to greet us and is very friendly. He greeted my boyfriend and I and we got to speak about his vision for the restaurant which was nice to see how dedicated he was in his ingredients to his finished product. I enjoyed it so much here I would definitely make it a regular place to go if I lived a bit closer.";28/01/2013 19:36
54fvEeb368KLwWetVKHs0g;D-p_7WVdlyGUE3XFsTt8YQ;HflF4zXqD6jNqekOvtsvww;5;1;0;0;"I am very happy w/ State Farm.  I moved from CA and was referred to Thanh.  Was extremely happy w/ State Farm there, and still am now.  Yes, I did have to follow up a few times in the beginning to transfer my records, but boy was it worth it!  I rely a lot on email for communication, as do most people!  Thanh always responds SO fast and timely.  That is the life saver.  He is always there when I call too.  

So far, he's helped w/ insuring jewelry and my bike (yes, I'm skeptical about Philly here for stolen property) and I live in Old City (fairly safe IMO and I came from SF ya'll). 

There was even a discrepancy w/ a car rental where I received a flat tire and he was able to seamlessly help me out and make a claim so that I am refunded for any out of pocket expense.  I would say I email/bug him enough as a client, but you know, I like to keep my car and my property safe and insured... You take care of your car, he'll take care of you!

State Farm has been a godsend to me.  Thanh and his assistant are always courteous and have great customer service.  Thanks to AJ in CA for referring me to him.";04/03/2015 22:14
_vvkpRGYpTYIFN4lp-zoPQ;WhrKP7f2ZOVCwgzTvLOmoQ;LmKpHMXSsm36viJOGVodFw;5;0;0;0;If there was a way to give the Botanical Garden 10 stars I would! It's literally a core shaker. Pictures and descriptions can't do it justice. I believe it's open year round. I've been there on the hottest of hot humid days and it's still a pleasure. There are different areas that feature gardens you'd find in other countries. There is a rose garden. There's a garden just for hostas! There are several indoor areas featuring plants from desert and rain forest regions. The landscaping and maintenance are unmatched. There are structures that are beautiful and artful and stunning architecturally. It is a huge park! Birds and animals are there. There's also art and people to answer questions. Signs to tell you more about the gardens. I have to say I don't like the tram driving around. It gets in the way and you sometimes have to literally jump aside. The driver does not yield to people on foot and they are loud, going places they should stay out of. But this is the price you pay for such an earth shattering experience. There are also concerts and other events. Make an entire day of it if you can.;07/04/2017 21:56
gLOPdmLtjBKEkBrT2x80mA;Il019cInT3u18wHyu0YX7g;ci-kujWfHzsg5zCcqYZLKA;2;0;0;0;I have even waiting in line to see when the next availability was for my lane... I came up to the line that I requested my name bc there was some lanes available and apparently the manager, SEAN... Was very hostile towards me stating that ppl had purchased the lane and there was nothing I could or he could do about it. It was fine until he ended up getting loud with me. It was a question and wasn't trying to be hostile towards him... Until I spoke with, justin... Who apologized for Sean's actions and confirmed our spot and explained to us that there was a party that had purchased a couple of hours of the lane. I wish the manager, Sean, would of explained things better than freak out on me. Def not my intention... Clearly, Sean does not know how to work under pressure... But, thanks justin... You have been great!;28/06/2014 02:03
hgripP0CI_qvwtCu2M4TEg;uHTikjpBLKWQyjVENGDS1Q;1WWpTaRBYfm6ChQJKuAHZA;3;0;0;0;I wish I took a picture of the Adobe chicken bowl with avocado,  I received yesterday. Unfortunately it looked nothing like the picture of the first one I loved so much.  It was mainly rice, not much chicken or veggies.  At least I won't be craving it anymore & will most likely never go back for it again.;28/07/2015 17:53
ckDQZYuLHiKRK0ru850czQ;aO2D01bkFXXHUoL_IgldsA;2EWsaJdeedx_-my5fYEg9A;4;0;0;0;"Very cute spot! Food was delicious the Pork Ribs were good, nice texture with the nuts sprinkled on top!
The drinks OMG the drinks they were soooo good! 
I also had  the Korean fried chicken amazing and I had the vista bowl it was ok, I don't think that I would order it again.  I didn't care for the bowls really. Service was great everyone
was very nice we went early actually as soon as they open at five there was no waiting at all. Go check it out!";21/09/2017 01:17
d6GewgmKyDDJgwUAngCtQQ;2myG_wthbdl6v9641BMx0g;wm5mQ4cSpvko9WlCq07RFw;5;0;0;0;This place gets better and better every time! Cheap, quick and everything is fresh and made to order. Don't let the understated ambiance discourage you from trying this place out. By far the most underrated restaurant in Conshohocken.  Burritos are great but nothing beats the 2.50 tacos.;04/12/2012 21:27
GJlXWJnW1oLNELBCUyKBQw;wALM_GdpDdXMq8pZgji1hQ;2jsjjTif9xrMrTe_89hkTw;4;0;0;0;"So theres confusion posted here and it IS a yoga studio/juice bar, upstairs, with loose leaf tea by donation, delish kale salads, and energy bites. Doesn't sound ""full"" for what it looked like it used to be? But I popped in and had a wonderful experience. Nobody minded a lass in jeans working in their yoga studio, so if you need a hole in the wall getaway, take your writing hour there. Or maybe call first. ;)";11/06/2016 22:37
tjZcvG7BWeBPU7joczr1mg;rlKF_nuL5P3H0XumIVn6ug;6NjMezpsa1vGmk_JHEJ6Qg;5;1;0;0;"Our family of 9 went last night. Unlike most of the top-rated seafood restaurants along Gulf Blvd, this one is truly kid friendly. Located one block north of the $$$$ John's Pass, there is plenty of 'free' on-site parking and beautiful view of the bay area. 

Service and food were excellent! If you enjoy shrimp, we would all recommend the   large boiled shrimp in Latitudes's own seasoning. My wife had the fresh lobster and 12oz steak. It was more food than she could handle. 

If you desire great seafood, easy parking, exceptional service and nice view, then I would highly recommend Latitude's.";30/03/2012 13:16
h0F1MCTWOf1W9WSd0QtPaw;beLiZNYxCjjQWFytaU_XlQ;L5uxkYPKhTl2YzL0rkpN6Q;5;0;1;0;I came here with my mom on a Saturday afternoon and we had a fantastic time! The seaweed salad was divine, and the deluxe sushi rolls were very tasty. We splurged on the $14 unfiltered sake, and I highly recommend it. Otherwise, they have buy one get one free beers. Service was polite, attentive and respectful. The only downside is the cigar smell from the shop next door wafts in, but you get used to it after about five minutes. Great dining experience!;12/11/2014 13:00
htyFFmE7IlYlZGEdVk_joQ;j15_fmuQ4pJ57fc8maebIQ;M9M37FllWUIslw2OE9eyKg;4;0;0;0;Very small place a little tucked away.  We started with the bruchetta which was very good.  I had the chicken parmesan which a side of bow tie pasta and veggies.  Heavy dish and enough for 2 servings.  I enjoyed it.  My date ordered a filet mignon.  They messed up her order and put half a mushroom on top which she asked to be left off and didn't ask how well she liked the steak cooked so she got medium but prefers medium well so she was a bit disappointed.  Good overall.;18/01/2015 15:29
xhu8Xuz37u0y98f_kHrCvQ;T6_VM-d3_GvvyOpLuUStuA;xIeHG2cqw7XEqy_M82zA7g;4;0;0;0;We had fun here, they are very military friendly and offer great military discounts on pictures, tickets, and the gift shop. It wasn't as big as I expected though, but it was still super fun and interesting. Staff is amazingly friendly. We will be coming back on our next trip to NOLA.;03/03/2017 21:54
Zo2cuEOEn4m-9OyoWMcTAw;ghjFuOBEyDjCNoM51WZ1sA;Eg2fNUMwpUPJ37yy2DK7DQ;5;0;0;0;"This business has changed their name again, It is now ""NY Bagel Boys"". Nothing else has changed, thankfully. They still will sell you a dozen (13 count) bagels for $8 on Mondays and Tuesdays. Still our favorite bagel location in the area!";15/03/2017 17:39
jF-6f_nTPTAYXCJHggxLPA;jMcji1sPKgTpP65tC8ickA;o7Ccb9LjC_ZTSF_YHgJXnA;4;5;2;2;"I think I've told my husband that we need to go back here five different times since Friday. I loved this place. It reminds me of a place my husband and I would go to all the time in the Bay Area-- Genghis Grill is better, though. There is so much to choose from. They had a wide variety of meat from fish, scallops, sausage, shrimp, beef to chicken. Yum.

The service was great. We mentioned it was our first time here and we were walked through the steps. They key to piling items high is to put the loose stuff on the bottom and then smoosh it down with heavier veggies. I will be back very soon.";18/09/2016 19:11
0PQYhTtm7E9iHqd9qD7e_Q;U0O7YPtdzuIL5SBMVR9F1g;0Oyjyi86tca1JPDgI-vZWA;5;1;0;0;Yummy!!!! Clean, quick and tasty!!! Friendly!!! We will be back!!!     They are slow tonight just the two of us but the food was fresh and not reheated at all!!!;24/10/2017 22:37
V17qwKcZmj6CUtQVRbH3CQ;0IoPq6UldnHOcpgLdMPJIQ;27wpv4Za6iXAzLp3R19Riw;3;0;0;0;ok... foods not bad service is fine but at the same time they always seem to have me waiting longer than I think it should take and the servers always want to 'upsale' me instead of just giving me what I want.;14/09/2018 14:17
rhIVwk44m-huCGXi3r0woQ;knGEy4GeN92RmhKYL6YCIQ;lSwPJt2ZPX03tEpfXE1BFw;5;1;0;0;"Apple Goat Cheese King Cake. Oh my gosh. Seriously. Absolutely fantastic. 

I came in with my boyfriend for breakfast on a Sunday and just had to try the mini version of their apple goat cheese king cake, so I bought one to save for later. I ended up not getting to eat it until the next day, but it was still absolutely unbelievable! It took everything in my power to not eat the entire thing in one sitting! 

To eat while I was there I had a crab omelet, which was very enjoyable. But the biscuits and homemade berry jam were the real star! I could eat their biscuits and jam every day for the rest of my life! 

It was absolutely packed the Sunday morning we were here. Upon entering we gave our name to one of the staff members so she could find us a table while we stood in line and ordered- it was an interesting system but seemed to work! And we had a table ready for us right after we finished ordering!";12/02/2016 01:55
Us2xaCw5lpMYav9Qpin6YA;ApSTwP1tWWCk_5EnUbUeGQ;V4r0-o-NlcYpycoegJ2Wzg;4;0;0;1;"Great location right off Whyte Ave. Love stopping by this Shoppers for any quick needs when I am in the area. They have a post office and pharmacy which can be quite handy when you are in the neighbourhood. I have picked up some toiletries as well, which sometimes are on sale!

Parking is limited and you need to be heading to Shoppers to park in the lot. I usually am biking or walking which makes it quite accessible. Great customer service, as I keep coming back.";22/11/2016 02:02
QYZTClilr7K84xc6lnpn6g;sbh1IZIGYafW_9pkfFO1gg;RHdEScVIAQ7xzFFMiQEnAQ;5;0;0;0;Delicious! I'm vegetarian and the veggie quesadilla is the best. My husband gets the El Pastor tacos and loves 'em. Salsa bar has lots of fresh options, mild to hot. Fills you up for a great price. Good, quick service. You can't beat this place.;17/06/2017 20:09
KFI4A6qVt_c1FV03QvUsJg;IxmmddRo-Z9TDO3CzjgYCQ;6NMo2AB5IPHeIJcTBjtejg;4;0;0;0;My experience with Gateway was very good, gave me some good prices on some good tires.  Gave a good selection to choose from and installed them in a good amount of time.  Even checked the alignment for free.  RECOMMEND;11/04/2013 13:24
Ak-bquaQWhgeaPJVkXVyZA;W3pzKvMYIdBzFn7kKKu0Bw;RCpFAdBZJM9ucpVMcYXiVA;5;0;0;0;"It's a small space, and I wasn't dressed to eat inside after being outside all day.  So I ordered the Massaman Chicken Curry level 2 spicy to go.  

It has to be hands down the best Massaman Curry I've had!  It was enough for dinner and lunch the next day.  Although I could have eaten it all the first time.  Loved it.";27/03/2017 18:34
dTqBriNavgrjKYAHZ2E2iw;r8w6lzdOye_84x1p7NPHWg;_lhZfvb-IcH4uj9eXPJYNw;3;0;0;0;They don't have many options for happy hour unfortunately. I think this is true for all BWW locations though. The service was decent. Big beers for $3.50. Try to go on the nights when they have boneless wing specials. Mango habanero sauce is awesome.;01/02/2012 18:14
fQC-_FAyBljwgNgC4-Bxdw;IvnthQzJwVtNXXywhEr3VA;7v51SIyxTPyfee_Wt0efbg;5;0;0;0;No need to wear your Sunday best! Very casual atmosphere. Excellent service. Huge entrée portions. Only 4 pot stickers for appetizer though. Entrée prices were crazy inexpensive. Definitely a place to hit for a casual meal. Come hungry & be prepared to take a to-go box!;20/08/2015 01:14
f3pcYuOlJptNdNdv1WzD2w;ihP-Mvxbt1EZJrB5JlauTw;AFeVNAyxenAr5x-56ulL6A;3;0;0;1;Over-priced for average food, and small-ish portions.  We were really disappointed. It's worth driving a little further downtown to PF Changs, and skipping this place.;24/06/2013 14:51
Xs0DE6mWUSq_A5m9BGWhYw;63DGhIAJsNOS83gcaj4-8g;#NOME?;3;0;3;0;"This wawa always smells like a 7-11, and that is not a good thing. 

Interesting cast of characters here, friendly, although slightly Jersey-ish in appearance.";17/01/2014 18:32
MQ42UAU-lSd8kIthfpPrbw;ZTo-8hxRGCKLDH0PwJAt7g;2fG1Gy8x4Z08efBTbWL-xQ;2;0;0;0;"Some of the worst food I have ever eaten out. It wasn't disgusting, it was just not good. At all. We all agreed. Roast beef was like eating paper. Fish special was tasteless and dry. We didn't expect much, but we got less than we expected. I guess they stay in business because of the bar. 

Service, however, was good. It counts for something.";06/10/2010 12:48
BoWORtk8Ux-5JaIhNC0btw;ZywljwuYRaoR3u_5uIzSFw;hyeo7JQr5uLp-St1MibYAA;5;1;1;2;This is my favorite breakfast place!  The pancakes are AMAZING. I had the peppermint bark pancakes in December,  birthday cake pancakes in March and most recently for Easter they had Cadbury egg chocolate pancakes. All were amazing!  Plus they have jalapeño bacon. Can't go wrong with this place!   The lunch menu looks great too!;12/05/2015 21:06
de-KHONtcpHVAWOep32-bw;sGbU-WIJEE_aby_JEjGd2g;eYKJ46F0Asr9J21Wkqf-fw;5;1;0;0;Great help and had what I wanted in stock.  If you like New Balance shoes this is the place to go.;09/02/2017 16:05
iAGi9DawMlWUd__k77lG4Q;t_iIAvZh-Co1B4Hzc6XQWg;RLlOK2fL6xU1sfIPiP2QBw;4;0;0;0;Fresh seafood. Definitely worth the wait. The fried shrimp poboy was great packed full of deliciously prepared shrimp.  The Spinach salad topped with fried oysters was fantastic.   Friendly staff and nice ambiance;30/11/2014 00:16
S-f71hg0AcpHOSHxSheAog;fiJAadZaYM_3Vq3LiA9GNg;DSBpEOrzxdnV8kuNrNK-bw;2;0;0;0;Food is just OK. My husband got the burger which was pretty dry..but the coleslaw was amazing. I had their oysters which we're good.Not the best food I've ever eaten but the atmosphere is pretty cool.  It's a really laid-back place and workers are pretty nice. After saying that, I probably won't be back.;13/05/2017 14:39
F6KkyHBR2JjI6SNtp1z_Iw;QUMGl4ce7E9VE9rnWkX-3g;sTPueJEwcRDj7ZJmG7okYA;5;0;0;0;Jim's steaks is a must have no matter what time of the day!  Jim's is conveniently located around he corner from some of Philly's finest historical architecture: Independence Hall and Liberty Bell. The cheese steak hoagies here are the best. So much so that anytime I visit I make a purpose to hit Jim's up because it never disappoints. Yumm!;08/07/2017 19:48
BnWJ5ZWyrsEDaPi2lvqU8g;V5aXDqLESJvNiR5aTH7g7A;M-BlJ2_bFtDr1moY3vk2ug;4;0;0;0;Appetizer conch fritters were delicious!  Had Baja tacos subbed grouper, nice taste, very fresh. Ate at bar, had three jack and sevens great pour very happy. Bartender very friendly and personable would highly recommend again.;29/12/2013 00:42
vXSvvn6eiAMMp7DUZiKjQQ;iPkdNziqnhNukjnmsrSzmg;qaOA6onnwWxiUGCG0pasLw;4;0;1;0;"Beautiful Nails relocated from a small space on Brentwood, to a beautiful large new building on Manchester about 9 months ago. I visited for the first time with a friend who is a regular because I was looking for a new nail person and was hoping to find a location that would accommodate me on Sundays. 

I was pleasantly surprised! Beautiful Nails large, modern, clean, friendly and super busy! Reservations recommended!! 

I was very happy with the neat and gentle pedicure I received and the pink & white acrylics. They were polite, professional and they did a great job! My only complaints would be that they are busy so a reservation is necessary and their fills and pedicures average $6-$7 higher than the norm in the St. Louis region. Otherwise, I'm sold!";21/03/2011 02:08
EZmkQkGY-Ue-eRSpGyVMHg;1bdWxrfxPENK7cf__70eyg;iFgoIM21C_P68N8Dk-HHEA;5;0;0;0;Presentation blew me away!! Food was great too! My boyfriend said he left hungry, but I definitely didn't. Everything was amazing. I'd recommend the sorbets for dessert.;26/05/2014 08:12
Xv9kCl04nTNxny8xy9BOHw;oKNSXiAy4_rOaxNejTVF7w;omWpYUw3JyoZOAHl2EeXLQ;3;1;1;1;"This place has pretty good dishes and you should definitely try the lemonade (comes with sugar sticks). Me and my co-workers come here sometimes, but I've noticed the service has declined greatly over the years.  Come here to try the ""island rice"", but make sure you're not in a rush or in a group larger than four people or be prepared to wait a really long time.";03/03/2009 18:34
Q4IVf-Joi1k2ES_3O4NvKg;paJtL6Cxb-fB7eaQtSYB2A;Qrm5LQEfJMmelIkHwLhpUw;5;0;0;0;This company is exceptional.  We had our issues caused by an employee who did not represent ownership as they should have been represented but Noula did the right thing and made everything right.  I cannot say enough for the quality of their workmanship and interest in the customer after the sale. They have me as a customer for life.;08/05/2018 20:46
eKQ2W9yKzwmlGJX4lx6f0w;lWzfcBI1JciKAnBCcUtgvA;#NOME?;5;0;0;0;"We decided to eat here because of the healthier option of an omelette and fruit, and the proximity to our hotel and we were delightfully surprised at the options the menu had to offer. On our table alone, there was excellent coffee, super fresh squeezed orange juice, Huevos Rancheros that my husband said was the closest green Chile he'd tasted since we lived in CO, the kid had the tall strawberry stack (pancakes) which was gorgeous. I had the surfer girl omelet, which was phenomenal. What really got me were the gluten free options: of a piece of toast or a gf pancake! This foodie was absolutely giddy to be at a restaurant that caters to the gluten issue. This was a real treat for me. The ambiance was adorable, prices were decent and the place relatively clean. I liked the simple, clean decor. It was charming and homey.  Our server ""Cathy"" was a charming, sassy and attentive. We will absolutely be back!";05/08/2018 00:43
5sM2UsKufgsi8xFAry0heA;qu-r6QIV46StPjPYKt51Og;pxdliCtWkCuXW9uHYk8Y9w;4;0;0;0;The ribs here are delicious! They are seasoned well and pretty tender. You can buy cooked or uncooked ribs by the pound, get rib sandwiches, and they also have some sides. My friend and I only got 1/2 pound since we were sharing a few things with a group, but it was definitely one of the best things we had that day. They give you the sauce separately and offer mild or spicy. I asked for both but unfortunately there wasn't much difference. I didn't really feel any heat from the spicy so I'd recommend the mild for a more sweet flavor.;10/04/2013 17:49
mr7_E17PUT6N38gbkv4_yw;jCWQW5KCYlOwy_j9s8VXfA;IkY2ticzHEn4QFn8hQLSWg;2;2;1;1;"We arrived here just after midnight and had no difficulty finding a place to park or a place to sit down and eat.  The tables line the sidewalk. I ordered the cheesesteak; what else is a tourist to do?  Maybe I was expecting something different I am from Jersey... it was disappointing.  The cheesesteak has chucks of steak that were exceptionally chewy and the cheese that failed to improve the overall experience. It didn't have a particular flavor that stood out and it was honestly forgettable except for the prices. It is expensive.  In a city full of flavor and variety.... I will try somewhere else next time.";25/09/2014 14:59
7-19nN-SBN4_c0xIbkxNtA;jRGHwGT_ofQCRYuwHyW21w;h9m5Kt1tzTI6kJikDhxn6g;4;2;0;0;This is one of those places I save for special occasions or if I happen to have a little extra jingle in my pocket. Never had a bad meal here, although I have only been here 3 times. I don't understand most of the menu items, but the server is always helpful if I ask. The tuna tar tar was awesome. It is a bit pricey though but if you want something different and excellent, check out this place. Oh and bring at least 100 bux.;23/04/2016 19:14
mFE52AnjfzeSUk7lrNZ5Cw;OGn46QTbq5oXVLheBJpWMQ;3qEjUW12sH6KOBm86ZDmTA;5;0;0;0;A great little bar with phenomenal po' boys and some good beer on tap. Thankfully a bit lower key than the shit-show of Bourbon Street, and their po' boys offer creative and inspired variations on the city's more standard versions. Their vegan po' boy is delicious and a must-eat for herbivores in search of worthwhile eats around the French Quarter. Excellent hot sauces, too -- both the ginger/habenero and the ghost chile sauces were amazing.;18/01/2015 15:51
RhT4-IiOKiuTbQcw3-LchA;bO3-kdkMQXBgfSWChOZYSA;#NOME?;5;0;0;0;Excellent experience. Pete is very knowledgable about the area and provided great guidance on which wineries to visit. He also took us to a phenomenal panini shop for lunch and filled us in on the history of Solvang and SB county. Highly recommended!;03/08/2013 14:10
fTM-fqZMzfA-OR3a3FyA1g;j7gM2jTyQu3EIXVDvZSQ8Q;UIlrtflU_DOagc4YyrQ2Uw;3;1;0;0;"I have been to the Supper Club three times now for dinner and have had 2 great experiences and one below average one.  

First experience:  About a month after it opened on a weekday night.  Dined with another vegetarian friend of mine.  We both ordered the Papardelle and it was amazing.  Perfectly cooked.  Note, my friend is a true Italiana and was still impressed with the food.  Our waiter was flamboyant and silly but overall helpful.  There was singing from the moment we arrived until we ordered dessert when they took a break.  The mousse cake is DELICIOUS and I still dream about it.  

Second experience:  June 2012, Saturday night.  A friend from out of tow and her musical loving children took me out for my birthday here.  I ordered all of the same food and it was all still delicious, especially that mousse cake.  I was called up for a birthday shot and there was singing again, throughout the night.  

Third experience:  September 2012, Saturday night.  A friend heard about the June experience and wanted to go.  We arrived at 8pm and had to ask to be seated somewhere that wasn't behind the mirrored post.  When we asked to sit in the main room right in front of the stage, we were told the tables were reserved.  NO ONE SAT THERE ALL NIGHT.  Our food and service were great, again the papardelle.  My friend ordered the Grouper Special and reported that it was good.  We asked when the entertainment would be begin and were told ""in 5 minutes"".  About 30 minutes later, at 9, we were entertained by 20-30 minutes of music.  It was great but then they took a ""brief break"" which involved the piano player walking around drinking soda FOR AN HOUR AND A HALF.  My friend was determined to stay for a second set to hear our fabulous waiter, David, sing.  At 10:30 we were treated to another 15 minutes of music and then another ""brief break.""  I was not interested in waiting around any longer.  While waiting, the lovely proprieter of the establishment came around to ask how the food was.  He handed us a card, which we thought was a coupon, and were excited about.  When we realized it was his business card, we were disappointed and confused.  

The food is good but the entertainment is the reason to go.  

All in all, I would go here again and would recommend it to others but now with a caveat just in case people don't have 3 hours to spend sitting around to wait for the entire reason they came to the establishment in the first place.";10/09/2012 15:22
KGIERCZfl0oV96kytJSSlQ;3TL6HZ1JrKcNTvGDWKlrow;I7tuRXZyKCB8SWaq3tQVqA;5;0;0;0;OK so I went to LA pequena last night because I saw good reviews on yelp and boy am I glad I went there!!! Food...service....staff.... Wonderful experience!!! Delicious delicious food and dessert...will definitely re visit!;29/05/2013 03:04
